InstanceID,patientID,ImageName,cellTypeName,cellType
919,49,919.png,inflammatory,1
920,49,920.png,inflammatory,1
921,49,921.png,inflammatory,1
922,49,922.png,inflammatory,1
923,49,923.png,inflammatory,1
924,49,924.png,inflammatory,1
925,49,925.png,inflammatory,1
926,49,926.png,inflammatory,1
927,49,927.png,inflammatory,1
928,49,928.png,inflammatory,1
929,49,929.png,inflammatory,1
930,49,930.png,inflammatory,1
931,49,931.png,inflammatory,1
932,49,932.png,inflammatory,1
933,49,933.png,inflammatory,1
934,49,934.png,inflammatory,1
935,49,935.png,inflammatory,1
936,49,936.png,inflammatory,1
937,49,937.png,inflammatory,1
938,49,938.png,inflammatory,1
939,49,939.png,inflammatory,1
940,49,940.png,inflammatory,1
941,49,941.png,inflammatory,1
942,49,942.png,inflammatory,1
943,49,943.png,inflammatory,1
944,49,944.png,inflammatory,1
945,49,945.png,inflammatory,1
946,49,946.png,inflammatory,1
947,49,947.png,inflammatory,1
948,49,948.png,inflammatory,1
949,49,949.png,inflammatory,1
950,49,950.png,inflammatory,1
951,49,951.png,inflammatory,1
952,49,952.png,inflammatory,1
953,49,953.png,inflammatory,1
954,49,954.png,others,3
955,49,955.png,epithelial,2
956,49,956.png,epithelial,2
957,49,957.png,epithelial,2
958,49,958.png,epithelial,2
960,49,960.png,epithelial,2
961,49,961.png,epithelial,2
962,49,962.png,epithelial,2
963,49,963.png,epithelial,2
964,49,964.png,epithelial,2
965,49,965.png,epithelial,2
966,49,966.png,epithelial,2
967,49,967.png,epithelial,2
970,49,970.png,epithelial,2
971,49,971.png,epithelial,2
972,49,972.png,epithelial,2
973,49,973.png,epithelial,2
974,49,974.png,epithelial,2
975,49,975.png,epithelial,2
976,49,976.png,epithelial,2
977,49,977.png,epithelial,2
978,49,978.png,epithelial,2
979,49,979.png,epithelial,2
980,49,980.png,epithelial,2
981,49,981.png,epithelial,2
982,49,982.png,epithelial,2
983,49,983.png,epithelial,2
984,49,984.png,epithelial,2
985,49,985.png,epithelial,2
986,49,986.png,epithelial,2
987,49,987.png,epithelial,2
988,49,988.png,epithelial,2
989,49,989.png,epithelial,2
990,49,990.png,epithelial,2
991,49,991.png,epithelial,2
992,49,992.png,epithelial,2
993,49,993.png,epithelial,2
994,49,994.png,epithelial,2
995,49,995.png,epithelial,2
996,49,996.png,epithelial,2
997,49,997.png,epithelial,2
998,49,998.png,epithelial,2
999,49,999.png,epithelial,2
1000,49,1000.png,epithelial,2
1001,49,1001.png,epithelial,2
1002,49,1002.png,epithelial,2
1003,49,1003.png,epithelial,2
1004,49,1004.png,epithelial,2
1005,49,1005.png,epithelial,2
1006,49,1006.png,epithelial,2
1007,49,1007.png,epithelial,2
1008,49,1008.png,epithelial,2
1009,49,1009.png,epithelial,2
1010,49,1010.png,epithelial,2
1011,49,1011.png,epithelial,2
1012,49,1012.png,epithelial,2
1015,49,1015.png,epithelial,2
1016,49,1016.png,epithelial,2
1017,49,1017.png,epithelial,2
1018,49,1018.png,epithelial,2
1019,49,1019.png,epithelial,2
1020,49,1020.png,epithelial,2
1021,49,1021.png,epithelial,2
1022,49,1022.png,epithelial,2
1023,49,1023.png,epithelial,2
1024,49,1024.png,epithelial,2
1025,49,1025.png,epithelial,2
1026,49,1026.png,epithelial,2
1027,49,1027.png,epithelial,2
1028,49,1028.png,epithelial,2
13211,53,13211.png,fibroblast,0
13212,53,13212.png,fibroblast,0
13213,53,13213.png,fibroblast,0
13215,53,13215.png,fibroblast,0
13217,53,13217.png,fibroblast,0
13218,53,13218.png,fibroblast,0
13219,53,13219.png,fibroblast,0
13220,53,13220.png,fibroblast,0
13221,53,13221.png,fibroblast,0
13222,53,13222.png,fibroblast,0
13223,53,13223.png,fibroblast,0
13224,53,13224.png,fibroblast,0
13225,53,13225.png,fibroblast,0
13226,53,13226.png,fibroblast,0
13227,53,13227.png,fibroblast,0
13228,53,13228.png,fibroblast,0
13229,53,13229.png,fibroblast,0
13230,53,13230.png,fibroblast,0
13231,53,13231.png,fibroblast,0
13232,53,13232.png,fibroblast,0
13233,53,13233.png,fibroblast,0
13234,53,13234.png,fibroblast,0
13235,53,13235.png,fibroblast,0
13236,53,13236.png,fibroblast,0
13237,53,13237.png,fibroblast,0
13238,53,13238.png,fibroblast,0
13239,53,13239.png,fibroblast,0
13240,53,13240.png,fibroblast,0
13241,53,13241.png,fibroblast,0
13242,53,13242.png,fibroblast,0
13243,53,13243.png,fibroblast,0
13244,53,13244.png,fibroblast,0
13245,53,13245.png,fibroblast,0
13246,53,13246.png,fibroblast,0
13247,53,13247.png,fibroblast,0
13248,53,13248.png,fibroblast,0
13249,53,13249.png,fibroblast,0
13250,53,13250.png,fibroblast,0
13251,53,13251.png,inflammatory,1
13252,53,13252.png,inflammatory,1
13253,53,13253.png,inflammatory,1
13254,53,13254.png,inflammatory,1
13255,53,13255.png,inflammatory,1
13256,53,13256.png,inflammatory,1
13257,53,13257.png,inflammatory,1
13258,53,13258.png,inflammatory,1
13259,53,13259.png,inflammatory,1
13260,53,13260.png,inflammatory,1
13261,53,13261.png,inflammatory,1
13262,53,13262.png,inflammatory,1
13263,53,13263.png,inflammatory,1
13264,53,13264.png,inflammatory,1
13265,53,13265.png,inflammatory,1
13266,53,13266.png,inflammatory,1
13267,53,13267.png,inflammatory,1
13268,53,13268.png,inflammatory,1
13269,53,13269.png,inflammatory,1
13270,53,13270.png,inflammatory,1
13271,53,13271.png,inflammatory,1
13272,53,13272.png,inflammatory,1
13273,53,13273.png,inflammatory,1
13274,53,13274.png,others,3
13275,53,13275.png,others,3
13276,53,13276.png,others,3
13277,53,13277.png,others,3
13278,53,13278.png,others,3
13279,53,13279.png,others,3
13280,53,13280.png,others,3
13281,53,13281.png,others,3
13282,53,13282.png,others,3
13283,53,13283.png,others,3
13284,53,13284.png,others,3
13285,53,13285.png,others,3
13286,53,13286.png,others,3
13287,53,13287.png,others,3
13289,53,13289.png,others,3
13290,53,13290.png,others,3
13291,53,13291.png,others,3
13292,53,13292.png,others,3
13295,53,13295.png,others,3
13296,53,13296.png,others,3
13297,53,13297.png,others,3
13298,53,13298.png,others,3
13299,53,13299.png,others,3
13300,53,13300.png,others,3
13301,53,13301.png,epithelial,2
13303,53,13303.png,epithelial,2
13304,53,13304.png,epithelial,2
13305,53,13305.png,epithelial,2
13306,53,13306.png,epithelial,2
13307,53,13307.png,epithelial,2
13308,53,13308.png,epithelial,2
13309,53,13309.png,epithelial,2
13310,53,13310.png,epithelial,2
13312,53,13312.png,epithelial,2
13313,53,13313.png,epithelial,2
13314,53,13314.png,epithelial,2
13315,53,13315.png,epithelial,2
13316,53,13316.png,epithelial,2
13317,53,13317.png,epithelial,2
13318,53,13318.png,epithelial,2
13319,53,13319.png,epithelial,2
13320,53,13320.png,epithelial,2
13321,53,13321.png,epithelial,2
13322,53,13322.png,epithelial,2
13323,53,13323.png,epithelial,2
13324,53,13324.png,epithelial,2
13325,53,13325.png,epithelial,2
13326,53,13326.png,epithelial,2
13327,53,13327.png,epithelial,2
13328,53,13328.png,epithelial,2
13329,53,13329.png,epithelial,2
13330,53,13330.png,epithelial,2
13331,53,13331.png,epithelial,2
13332,53,13332.png,epithelial,2
13333,53,13333.png,epithelial,2
13334,53,13334.png,epithelial,2
13335,53,13335.png,epithelial,2
13336,53,13336.png,epithelial,2
13337,53,13337.png,epithelial,2
13338,53,13338.png,epithelial,2
13339,53,13339.png,epithelial,2
13340,53,13340.png,epithelial,2
13341,53,13341.png,epithelial,2
13342,53,13342.png,epithelial,2
13343,53,13343.png,epithelial,2
13344,53,13344.png,epithelial,2
13345,53,13345.png,epithelial,2
13346,53,13346.png,epithelial,2
13347,53,13347.png,epithelial,2
13348,53,13348.png,epithelial,2
13349,53,13349.png,epithelial,2
13673,54,13673.png,fibroblast,0
13674,54,13674.png,fibroblast,0
13675,54,13675.png,inflammatory,1
13676,54,13676.png,inflammatory,1
13677,54,13677.png,inflammatory,1
13678,54,13678.png,inflammatory,1
13679,54,13679.png,inflammatory,1
13680,54,13680.png,inflammatory,1
13683,54,13683.png,inflammatory,1
13684,54,13684.png,inflammatory,1
13686,54,13686.png,inflammatory,1
13687,54,13687.png,inflammatory,1
13690,54,13690.png,inflammatory,1
13692,54,13692.png,inflammatory,1
13694,54,13694.png,inflammatory,1
13695,54,13695.png,inflammatory,1
13696,54,13696.png,inflammatory,1
13697,54,13697.png,inflammatory,1
13698,54,13698.png,inflammatory,1
13699,54,13699.png,inflammatory,1
13700,54,13700.png,inflammatory,1
13701,54,13701.png,inflammatory,1
13702,54,13702.png,inflammatory,1
13703,54,13703.png,inflammatory,1
13704,54,13704.png,inflammatory,1
13705,54,13705.png,inflammatory,1
13706,54,13706.png,inflammatory,1
13707,54,13707.png,inflammatory,1
13708,54,13708.png,inflammatory,1
13712,54,13712.png,inflammatory,1
13713,54,13713.png,inflammatory,1
13714,54,13714.png,inflammatory,1
13715,54,13715.png,inflammatory,1
13716,54,13716.png,inflammatory,1
13717,54,13717.png,inflammatory,1
13719,54,13719.png,inflammatory,1
13721,54,13721.png,others,3
13722,54,13722.png,others,3
13723,54,13723.png,others,3
13724,54,13724.png,others,3
13725,54,13725.png,others,3
13726,54,13726.png,others,3
13727,54,13727.png,others,3
13728,54,13728.png,others,3
13729,54,13729.png,others,3
13730,54,13730.png,others,3
13731,54,13731.png,others,3
13732,54,13732.png,others,3
13733,54,13733.png,others,3
13734,54,13734.png,others,3
13735,54,13735.png,others,3
13736,54,13736.png,others,3
13737,54,13737.png,others,3
13738,54,13738.png,others,3
13739,54,13739.png,others,3
13740,54,13740.png,others,3
13741,54,13741.png,others,3
13742,54,13742.png,others,3
13743,54,13743.png,others,3
13744,54,13744.png,others,3
13745,54,13745.png,others,3
13746,54,13746.png,others,3
13747,54,13747.png,others,3
13748,54,13748.png,others,3
13749,54,13749.png,others,3
13750,54,13750.png,others,3
13751,54,13751.png,others,3
13752,54,13752.png,others,3
13753,54,13753.png,others,3
13754,54,13754.png,others,3
13755,54,13755.png,others,3
13756,54,13756.png,others,3
13757,54,13757.png,others,3
13758,54,13758.png,others,3
13759,54,13759.png,others,3
13760,54,13760.png,others,3
13761,54,13761.png,others,3
13762,54,13762.png,others,3
13763,54,13763.png,others,3
13764,54,13764.png,others,3
13765,54,13765.png,others,3
13766,54,13766.png,others,3
13767,54,13767.png,others,3
13768,54,13768.png,others,3
13769,54,13769.png,others,3
13770,54,13770.png,others,3
13771,54,13771.png,others,3
13772,54,13772.png,others,3
13773,54,13773.png,others,3
13774,54,13774.png,others,3
13775,54,13775.png,others,3
13776,54,13776.png,others,3
13778,54,13778.png,others,3
13779,54,13779.png,others,3
13780,54,13780.png,others,3
13781,54,13781.png,others,3
13782,54,13782.png,others,3
13783,54,13783.png,others,3
13784,54,13784.png,others,3
13785,54,13785.png,others,3
13786,54,13786.png,others,3
13787,54,13787.png,others,3
13788,54,13788.png,others,3
13789,54,13789.png,others,3
13790,54,13790.png,others,3
13791,54,13791.png,others,3
13792,54,13792.png,others,3
13793,54,13793.png,others,3
13794,54,13794.png,others,3
13795,54,13795.png,others,3
13796,54,13796.png,others,3
13797,54,13797.png,others,3
13798,54,13798.png,others,3
13799,54,13799.png,others,3
13800,54,13800.png,others,3
13801,54,13801.png,others,3
13802,54,13802.png,others,3
13803,54,13803.png,others,3
13804,54,13804.png,others,3
13805,54,13805.png,others,3
13806,54,13806.png,others,3
13807,54,13807.png,others,3
13808,54,13808.png,others,3
13809,54,13809.png,others,3
13810,54,13810.png,others,3
13811,54,13811.png,others,3
13812,54,13812.png,others,3
13813,54,13813.png,others,3
13814,54,13814.png,others,3
13815,54,13815.png,others,3
13816,54,13816.png,others,3
13817,54,13817.png,others,3
13818,54,13818.png,others,3
13819,54,13819.png,others,3
13820,54,13820.png,others,3
13821,54,13821.png,others,3
13822,54,13822.png,others,3
13823,54,13823.png,others,3
13824,54,13824.png,others,3
13825,54,13825.png,others,3
13826,54,13826.png,others,3
13827,54,13827.png,others,3
13828,54,13828.png,others,3
13829,54,13829.png,others,3
13830,54,13830.png,others,3
13831,54,13831.png,others,3
13832,54,13832.png,others,3
13833,54,13833.png,others,3
13834,54,13834.png,others,3
13835,54,13835.png,others,3
13836,54,13836.png,others,3
13837,54,13837.png,others,3
13838,54,13838.png,others,3
13846,54,13846.png,others,3
13848,54,13848.png,others,3
13849,54,13849.png,others,3
13850,54,13850.png,others,3
13851,54,13851.png,others,3
13852,54,13852.png,others,3
13853,54,13853.png,others,3
13854,54,13854.png,others,3
13855,54,13855.png,others,3
13856,54,13856.png,others,3
13857,54,13857.png,others,3
13858,54,13858.png,others,3
13859,54,13859.png,others,3
13860,54,13860.png,others,3
13861,54,13861.png,others,3
13862,54,13862.png,others,3
13863,54,13863.png,others,3
13864,54,13864.png,others,3
13865,54,13865.png,others,3
13866,54,13866.png,others,3
13867,54,13867.png,others,3
13868,54,13868.png,others,3
13869,54,13869.png,others,3
13870,54,13870.png,others,3
13871,54,13871.png,others,3
13872,54,13872.png,others,3
13875,54,13875.png,others,3
13876,54,13876.png,others,3
13877,54,13877.png,others,3
13878,54,13878.png,others,3
13879,54,13879.png,others,3
13880,54,13880.png,others,3
13881,54,13881.png,others,3
13884,54,13884.png,others,3
13885,54,13885.png,others,3
13889,54,13889.png,others,3
13890,54,13890.png,others,3
13891,54,13891.png,others,3
13892,54,13892.png,others,3
13894,54,13894.png,epithelial,2
13895,54,13895.png,epithelial,2
13896,54,13896.png,epithelial,2
13897,54,13897.png,epithelial,2
13898,54,13898.png,epithelial,2
13899,54,13899.png,epithelial,2
13900,54,13900.png,epithelial,2
13901,54,13901.png,epithelial,2
13902,54,13902.png,epithelial,2
13903,54,13903.png,epithelial,2
13904,54,13904.png,epithelial,2
13905,54,13905.png,epithelial,2
13906,54,13906.png,epithelial,2
13907,54,13907.png,epithelial,2
13908,54,13908.png,epithelial,2
13909,54,13909.png,epithelial,2
13910,54,13910.png,epithelial,2
13911,54,13911.png,epithelial,2
13912,54,13912.png,epithelial,2
13913,54,13913.png,epithelial,2
13914,54,13914.png,epithelial,2
13915,54,13915.png,epithelial,2
13916,54,13916.png,epithelial,2
13917,54,13917.png,epithelial,2
13918,54,13918.png,epithelial,2
13919,54,13919.png,epithelial,2
13920,54,13920.png,epithelial,2
13921,54,13921.png,epithelial,2
13922,54,13922.png,epithelial,2
13923,54,13923.png,epithelial,2
13924,54,13924.png,epithelial,2
13925,54,13925.png,epithelial,2
13926,54,13926.png,epithelial,2
13927,54,13927.png,epithelial,2
13928,54,13928.png,epithelial,2
13929,54,13929.png,epithelial,2
13930,54,13930.png,epithelial,2
13931,54,13931.png,epithelial,2
13932,54,13932.png,epithelial,2
13933,54,13933.png,epithelial,2
13934,54,13934.png,epithelial,2
13935,54,13935.png,epithelial,2
13936,54,13936.png,epithelial,2
13937,54,13937.png,epithelial,2
13938,54,13938.png,epithelial,2
13939,54,13939.png,epithelial,2
13940,54,13940.png,epithelial,2
13941,54,13941.png,epithelial,2
13942,54,13942.png,epithelial,2
13943,54,13943.png,epithelial,2
13944,54,13944.png,epithelial,2
13945,54,13945.png,epithelial,2
13946,54,13946.png,epithelial,2
13947,54,13947.png,epithelial,2
13948,54,13948.png,epithelial,2
13949,54,13949.png,epithelial,2
13950,54,13950.png,epithelial,2
13951,54,13951.png,epithelial,2
13952,54,13952.png,epithelial,2
13953,54,13953.png,epithelial,2
13954,54,13954.png,epithelial,2
13955,54,13955.png,epithelial,2
13956,54,13956.png,epithelial,2
13957,54,13957.png,epithelial,2
13958,54,13958.png,epithelial,2
13959,54,13959.png,epithelial,2
13960,54,13960.png,epithelial,2
13961,54,13961.png,epithelial,2
13962,54,13962.png,epithelial,2
13963,54,13963.png,epithelial,2
13964,54,13964.png,epithelial,2
13965,54,13965.png,epithelial,2
13967,54,13967.png,epithelial,2
13968,54,13968.png,epithelial,2
13969,54,13969.png,epithelial,2
13970,54,13970.png,epithelial,2
13971,54,13971.png,epithelial,2
13972,54,13972.png,epithelial,2
13973,54,13973.png,epithelial,2
13974,54,13974.png,epithelial,2
13975,54,13975.png,epithelial,2
13976,54,13976.png,epithelial,2
13977,54,13977.png,epithelial,2
13978,54,13978.png,epithelial,2
13979,54,13979.png,epithelial,2
13980,54,13980.png,epithelial,2
13981,54,13981.png,epithelial,2
13982,54,13982.png,epithelial,2
13983,54,13983.png,epithelial,2
13984,54,13984.png,epithelial,2
13985,54,13985.png,epithelial,2
13986,54,13986.png,epithelial,2
13987,54,13987.png,epithelial,2
13988,54,13988.png,epithelial,2
13989,54,13989.png,epithelial,2
13990,54,13990.png,epithelial,2
13991,54,13991.png,epithelial,2
13992,54,13992.png,epithelial,2
13993,54,13993.png,epithelial,2
13994,54,13994.png,epithelial,2
13995,54,13995.png,epithelial,2
13996,54,13996.png,epithelial,2
13997,54,13997.png,epithelial,2
13998,54,13998.png,epithelial,2
13999,54,13999.png,epithelial,2
14000,54,14000.png,epithelial,2
14001,54,14001.png,epithelial,2
14002,54,14002.png,epithelial,2
14003,54,14003.png,epithelial,2
14004,54,14004.png,epithelial,2
14005,54,14005.png,epithelial,2
14006,54,14006.png,epithelial,2
14007,54,14007.png,epithelial,2
14008,54,14008.png,epithelial,2
14009,54,14009.png,epithelial,2
14010,54,14010.png,epithelial,2
14011,54,14011.png,epithelial,2
14012,54,14012.png,epithelial,2
14013,54,14013.png,epithelial,2
14014,54,14014.png,epithelial,2
14015,54,14015.png,epithelial,2
14016,54,14016.png,epithelial,2
14017,54,14017.png,epithelial,2
14018,54,14018.png,epithelial,2
14019,54,14019.png,epithelial,2
14020,54,14020.png,epithelial,2
14021,54,14021.png,epithelial,2
14023,54,14023.png,epithelial,2
14025,54,14025.png,epithelial,2
14026,54,14026.png,epithelial,2
14027,54,14027.png,epithelial,2
14028,54,14028.png,epithelial,2
14029,54,14029.png,epithelial,2
14030,54,14030.png,epithelial,2
14031,54,14031.png,epithelial,2
14032,54,14032.png,epithelial,2
14033,54,14033.png,epithelial,2
14034,54,14034.png,epithelial,2
14035,54,14035.png,epithelial,2
14036,54,14036.png,epithelial,2
14037,54,14037.png,epithelial,2
14038,54,14038.png,epithelial,2
14039,54,14039.png,epithelial,2
14040,54,14040.png,epithelial,2
14041,54,14041.png,epithelial,2
14042,54,14042.png,epithelial,2
14043,54,14043.png,epithelial,2
14044,54,14044.png,epithelial,2
14045,54,14045.png,epithelial,2
14046,54,14046.png,epithelial,2
14047,54,14047.png,epithelial,2
14048,54,14048.png,epithelial,2
14049,54,14049.png,epithelial,2
14050,54,14050.png,epithelial,2
14051,54,14051.png,epithelial,2
14052,54,14052.png,epithelial,2
14053,54,14053.png,epithelial,2
14054,54,14054.png,epithelial,2
14055,54,14055.png,epithelial,2
14056,54,14056.png,epithelial,2
14057,54,14057.png,epithelial,2
14058,54,14058.png,epithelial,2
14059,54,14059.png,epithelial,2
14060,54,14060.png,epithelial,2
14061,54,14061.png,epithelial,2
14062,54,14062.png,epithelial,2
14063,54,14063.png,epithelial,2
14064,54,14064.png,epithelial,2
14065,54,14065.png,epithelial,2
14066,54,14066.png,epithelial,2
14067,54,14067.png,epithelial,2
14068,54,14068.png,epithelial,2
14069,54,14069.png,epithelial,2
14070,54,14070.png,epithelial,2
14071,54,14071.png,epithelial,2
14072,54,14072.png,epithelial,2
14073,54,14073.png,epithelial,2
14074,54,14074.png,epithelial,2
14075,54,14075.png,epithelial,2
14076,54,14076.png,epithelial,2
14077,54,14077.png,epithelial,2
14078,54,14078.png,epithelial,2
14079,54,14079.png,epithelial,2
14080,54,14080.png,epithelial,2
14081,54,14081.png,epithelial,2
14082,54,14082.png,epithelial,2
14083,54,14083.png,epithelial,2
14084,54,14084.png,epithelial,2
14085,54,14085.png,epithelial,2
14086,54,14086.png,epithelial,2
14087,54,14087.png,epithelial,2
14091,54,14091.png,epithelial,2
14092,54,14092.png,epithelial,2
14093,54,14093.png,epithelial,2
14094,54,14094.png,epithelial,2
14095,54,14095.png,epithelial,2
14096,54,14096.png,epithelial,2
12004,55,12004.png,fibroblast,0
12005,55,12005.png,fibroblast,0
12006,55,12006.png,fibroblast,0
12007,55,12007.png,fibroblast,0
12009,55,12009.png,fibroblast,0
12010,55,12010.png,fibroblast,0
12011,55,12011.png,fibroblast,0
12012,55,12012.png,fibroblast,0
12013,55,12013.png,fibroblast,0
12014,55,12014.png,fibroblast,0
12015,55,12015.png,fibroblast,0
12016,55,12016.png,fibroblast,0
12017,55,12017.png,fibroblast,0
12018,55,12018.png,fibroblast,0
12019,55,12019.png,inflammatory,1
12020,55,12020.png,inflammatory,1
12021,55,12021.png,inflammatory,1
12022,55,12022.png,inflammatory,1
12023,55,12023.png,inflammatory,1
12024,55,12024.png,inflammatory,1
12025,55,12025.png,inflammatory,1
12026,55,12026.png,inflammatory,1
12027,55,12027.png,inflammatory,1
12028,55,12028.png,inflammatory,1
12029,55,12029.png,inflammatory,1
12030,55,12030.png,inflammatory,1
12031,55,12031.png,inflammatory,1
12032,55,12032.png,inflammatory,1
12033,55,12033.png,inflammatory,1
12034,55,12034.png,inflammatory,1
12035,55,12035.png,inflammatory,1
12036,55,12036.png,inflammatory,1
12037,55,12037.png,inflammatory,1
12038,55,12038.png,inflammatory,1
12039,55,12039.png,inflammatory,1
12040,55,12040.png,inflammatory,1
12041,55,12041.png,inflammatory,1
12042,55,12042.png,inflammatory,1
12045,55,12045.png,inflammatory,1
12046,55,12046.png,inflammatory,1
12047,55,12047.png,inflammatory,1
12048,55,12048.png,inflammatory,1
12049,55,12049.png,inflammatory,1
12050,55,12050.png,inflammatory,1
12051,55,12051.png,inflammatory,1
12052,55,12052.png,inflammatory,1
12053,55,12053.png,inflammatory,1
12054,55,12054.png,inflammatory,1
12055,55,12055.png,inflammatory,1
12056,55,12056.png,inflammatory,1
12057,55,12057.png,inflammatory,1
12058,55,12058.png,inflammatory,1
12059,55,12059.png,inflammatory,1
12060,55,12060.png,inflammatory,1
12061,55,12061.png,inflammatory,1
12062,55,12062.png,inflammatory,1
12063,55,12063.png,inflammatory,1
12064,55,12064.png,inflammatory,1
12065,55,12065.png,others,3
12066,55,12066.png,others,3
12069,55,12069.png,others,3
12070,55,12070.png,others,3
12071,55,12071.png,others,3
12072,55,12072.png,others,3
12073,55,12073.png,others,3
12074,55,12074.png,others,3
12075,55,12075.png,others,3
12076,55,12076.png,others,3
12077,55,12077.png,others,3
12078,55,12078.png,others,3
12079,55,12079.png,others,3
12080,55,12080.png,others,3
12081,55,12081.png,others,3
12082,55,12082.png,others,3
12083,55,12083.png,others,3
12084,55,12084.png,others,3
12085,55,12085.png,others,3
12086,55,12086.png,others,3
12087,55,12087.png,others,3
12088,55,12088.png,others,3
12089,55,12089.png,others,3
12090,55,12090.png,others,3
12091,55,12091.png,others,3
12092,55,12092.png,others,3
12093,55,12093.png,others,3
12094,55,12094.png,others,3
12095,55,12095.png,others,3
12096,55,12096.png,others,3
12098,55,12098.png,others,3
12099,55,12099.png,others,3
12100,55,12100.png,others,3
12101,55,12101.png,others,3
12102,55,12102.png,others,3
12103,55,12103.png,others,3
12104,55,12104.png,others,3
12105,55,12105.png,others,3
12106,55,12106.png,others,3
12107,55,12107.png,others,3
12109,55,12109.png,others,3
12110,55,12110.png,others,3
12111,55,12111.png,others,3
12112,55,12112.png,others,3
12113,55,12113.png,others,3
12114,55,12114.png,others,3
12115,55,12115.png,others,3
12116,55,12116.png,others,3
12117,55,12117.png,others,3
12118,55,12118.png,others,3
12119,55,12119.png,others,3
12120,55,12120.png,others,3
12122,55,12122.png,others,3
12123,55,12123.png,others,3
12124,55,12124.png,epithelial,2
12127,55,12127.png,epithelial,2
12128,55,12128.png,epithelial,2
12129,55,12129.png,epithelial,2
12130,55,12130.png,epithelial,2
12131,55,12131.png,epithelial,2
12132,55,12132.png,epithelial,2
12133,55,12133.png,epithelial,2
12134,55,12134.png,epithelial,2
12135,55,12135.png,epithelial,2
12136,55,12136.png,epithelial,2
12137,55,12137.png,epithelial,2
12138,55,12138.png,epithelial,2
12141,55,12141.png,epithelial,2
12143,55,12143.png,epithelial,2
12144,55,12144.png,epithelial,2
12145,55,12145.png,epithelial,2
12146,55,12146.png,epithelial,2
12147,55,12147.png,epithelial,2
12148,55,12148.png,epithelial,2
12149,55,12149.png,epithelial,2
12150,55,12150.png,epithelial,2
12151,55,12151.png,epithelial,2
12152,55,12152.png,epithelial,2
12153,55,12153.png,epithelial,2
12154,55,12154.png,epithelial,2
12155,55,12155.png,epithelial,2
12156,55,12156.png,epithelial,2
12157,55,12157.png,epithelial,2
12158,55,12158.png,epithelial,2
12159,55,12159.png,epithelial,2
12164,55,12164.png,epithelial,2
12165,55,12165.png,epithelial,2
12166,55,12166.png,epithelial,2
12167,55,12167.png,epithelial,2
12168,55,12168.png,epithelial,2
12169,55,12169.png,epithelial,2
12170,55,12170.png,epithelial,2
12171,55,12171.png,epithelial,2
12172,55,12172.png,epithelial,2
12173,55,12173.png,epithelial,2
12174,55,12174.png,epithelial,2
12175,55,12175.png,epithelial,2
12176,55,12176.png,epithelial,2
12177,55,12177.png,epithelial,2
12178,55,12178.png,epithelial,2
12179,55,12179.png,epithelial,2
12180,55,12180.png,epithelial,2
12181,55,12181.png,epithelial,2
12182,55,12182.png,epithelial,2
12183,55,12183.png,epithelial,2
12184,55,12184.png,epithelial,2
12185,55,12185.png,epithelial,2
12186,55,12186.png,epithelial,2
12187,55,12187.png,epithelial,2
12188,55,12188.png,epithelial,2
12189,55,12189.png,epithelial,2
12190,55,12190.png,epithelial,2
12191,55,12191.png,epithelial,2
12192,55,12192.png,epithelial,2
12193,55,12193.png,epithelial,2
12194,55,12194.png,epithelial,2
12195,55,12195.png,epithelial,2
12196,55,12196.png,epithelial,2
12197,55,12197.png,epithelial,2
12198,55,12198.png,epithelial,2
12201,55,12201.png,epithelial,2
12203,55,12203.png,epithelial,2
12204,55,12204.png,epithelial,2
12205,55,12205.png,epithelial,2
12206,55,12206.png,epithelial,2
12207,55,12207.png,epithelial,2
12208,55,12208.png,epithelial,2
12209,55,12209.png,epithelial,2
12210,55,12210.png,epithelial,2
12211,55,12211.png,epithelial,2
12212,55,12212.png,epithelial,2
12213,55,12213.png,epithelial,2
12214,55,12214.png,epithelial,2
12215,55,12215.png,epithelial,2
12216,55,12216.png,epithelial,2
12218,55,12218.png,epithelial,2
12219,55,12219.png,epithelial,2
12220,55,12220.png,epithelial,2
12221,55,12221.png,epithelial,2
12222,55,12222.png,epithelial,2
12223,55,12223.png,epithelial,2
12224,55,12224.png,epithelial,2
12225,55,12225.png,epithelial,2
12226,55,12226.png,epithelial,2
12227,55,12227.png,epithelial,2
12228,55,12228.png,epithelial,2
12229,55,12229.png,epithelial,2
12230,55,12230.png,epithelial,2
12231,55,12231.png,epithelial,2
12232,55,12232.png,epithelial,2
12233,55,12233.png,epithelial,2
12234,55,12234.png,epithelial,2
12235,55,12235.png,epithelial,2
12236,55,12236.png,epithelial,2
12237,55,12237.png,epithelial,2
12238,55,12238.png,epithelial,2
12239,55,12239.png,epithelial,2
12240,55,12240.png,epithelial,2
12241,55,12241.png,epithelial,2
12242,55,12242.png,epithelial,2
12244,55,12244.png,epithelial,2
12245,55,12245.png,epithelial,2
12246,55,12246.png,epithelial,2
12247,55,12247.png,epithelial,2
12248,55,12248.png,epithelial,2
12249,55,12249.png,epithelial,2
12250,55,12250.png,epithelial,2
12251,55,12251.png,epithelial,2
12252,55,12252.png,epithelial,2
12253,55,12253.png,epithelial,2
12254,55,12254.png,epithelial,2
12255,55,12255.png,epithelial,2
12256,55,12256.png,epithelial,2
12257,55,12257.png,epithelial,2
12258,55,12258.png,epithelial,2
12259,55,12259.png,epithelial,2
12260,55,12260.png,epithelial,2
